time_s,current_A,voltage_V,temp_C,cycle_number
0.0,-0.0015853742292519903,4.196363050482315,23.876504321833462,560
9.36,-0.0013196045943678512,4.19586879353975,23.87546148452671,560
19.485,-2.0115859706749997,3.974186118662706,23.89922923928368,560
28.86,-2.0131593387702087,3.9513049865096974,23.97588573938022,560
38.188,-2.012591563753045,3.933032679898549,24.07729587835831,560
47.547,-2.0144452174390532,3.9176203849138136,24.176915470968854,560
56.875,-2.0138454298972466,3.9045662132926013,24.292520882129786,560
66.25,-2.0131597495512112,3.8924586907643044,24.409596900857565,560
75.594,-2.0138819442698486,3.881781817823944,24.53191199219393,560
84.969,-2.011625926551908,3.871894423565976,24.65308895247304,560
94.344,-2.012442919038158,3.8633811201840444,24.77032153579624,560
103.735,-2.0129203466459926,3.8554523705858363,24.887905981381685,560
113.094,-2.012296802311632,3.847856299128072,25.015219756030643,560
122.469,-2.0147221970885463,3.8411872310588153,25.13965826154901,560
131.797,-2.0127948986869852,3.8347279471256077,25.260215655173653,560
141.203,-2.0146316963724513,3.8288064435169753,25.379237600275072,560
150.547,-2.013331681951628,3.822943363083794,25.50232682419133,560
159.906,-2.0134502802008116,3.817901067888229,25.618603270179527,560
169.297,-2.0165753451036377,3.8129930707357684,25.749060936162596,560
178.703,-2.0119927185604767,3.8081659841816164,25.86765740551467,560
188.063,-2.012518296726981,3.803676082839911,25.994105843492306,560
197.391,-2.0136132395713044,3.799513374158202,26.109865578550096,560
206.781,-2.0119977036815526,3.7952274495268807,26.233746706024597,560
216.125,-2.0115251951627706,3.791166527117381,26.354520635952653,560
225.453,-2.0143122287778086,3.7874768732230506,26.466197583241517,560
234.813,-2.0109820791788886,3.7835098396619924,26.5851392136826,560
244.125,-2.0113791434625137,3.7797454776606982,26.69048078993646,560
253.469,-2.0127009775280453,3.776008148772873,26.819598673981943,560
262.86,-2.0135227853005038,3.7722319817407675,26.942360278466676,560
272.25,-2.008936968205244,3.768667300937907,27.0546144780721,560
281.594,-2.0114634367727673,3.7646035258253616,27.161529880359364,560
291.063,-2.0134956947247167,3.760821670313319,27.28427753355025,560
