time_s,current_A,voltage_V,temp_C,cycle_num
0.0,-0.00681788614451068,4.198510853141954,23.99346277596251,248
9.359000000000002,-0.0011591224667153008,4.198103369055363,23.997484334719825,248
19.5,-2.0149844957493124,3.999281229400003,24.016465546912404,248
28.875000000000004,-2.0126114351553213,3.9820373370535047,24.095493427142966,248
38.25,-2.0114458882285895,3.9686478797282456,24.166231498706747,248
47.641000000000005,-2.0117277963168387,3.95718296919125,24.27109650243245,248
56.984,-2.009686442461979,3.9471378329506415,24.374539205562126,248
66.313,-2.0119922874033946,3.938058645623795,24.47154358005711,248
75.672,-2.0104424265994716,3.9300345038166387,24.573333249090958,248
85.047,-2.0139366650512307,3.922596475529951,24.675214225042243,248
94.438,-2.011112999635449,3.9157344298544303,24.781912561015837,248
103.766,-2.0145519629891386,3.9091540084276177,24.891824353433027,248
113.156,-2.015639683184814,3.9032006618639197,24.998749750678,248
122.531,-2.0115696823872744,3.8975470595396304,25.10457569881692,248
131.859,-2.012861934866035,3.8920569466798622,25.205198503552175,248
141.26600000000002,-2.012733799448802,3.8869846301464492,25.319087962683408,248
150.641,-2.013734983385749,3.8819521350455846,25.41608769393974,248
160.031,-2.0127523044906894,3.877326101675244,25.52548208031483,248
169.391,-2.012766926331068,3.8726794615378566,25.61783088872165,248
178.734,-2.0105991513786656,3.868749550964878,25.728750840648274,248
188.078,-2.015837036212769,3.8642175346045136,25.840447041180553,248
197.406,-2.0149501966879013,3.860336890509881,25.937283499028034,248
206.75,-2.010545400498503,3.8565749270065,26.035962020613802,248
216.125,-2.0154364688459143,3.8528879890237007,26.139615786512458,248
225.484,-2.013837948915951,3.849035858380882,26.243026361776586,248
234.938,-2.0136273741294866,3.845676066538067,26.345990173548902,248
244.328,-2.011959156849374,3.8421108451169395,26.449594539597143,248
253.688,-2.0136784411894904,3.8389289725195996,26.548316164964604,248
263.078,-2.0142310583489977,3.8354676999484525,26.643090132409945,248
272.406,-2.009817111306132,3.8324152556838027,26.744465327895465,248
281.75,-2.0101334843191463,3.8295981290204866,26.848442604186552,248
291.125,-2.0092550910509215,3.826322067288922,26.943282697226973,248
300.516,-2.012993669751876,3.8234107221154634,27.042567119411963,248
309.906,-2.013050872770329,3.820269698416843,27.13961199042046,248
319.266,-2.01320483800237,3.817521424927965,27.230647372600185,248
328.625,-2.0097362291068714,3.814494020005257,27.326432478232174,248
338.0,-2.0106905147236565,3.811639366560491,27.422835617976894,248
347.391,-2.0135147184785196,3.808602540674179,27.505896576687462,248
