time_s,current_A,voltage_V,temp_C,cycle_num
0.0,-0.002507389725719462,4.200346502821317,24.843079939814473,483
9.5,-0.0006560596450146782,4.199563724309616,24.845488572257363,483
19.64,-2.011839009881815,3.9865743319849964,24.87387391009305,483
28.984,-2.0135565341012605,3.9654525693039457,24.936945073578034,483
38.359,-2.0108787649835995,3.9485690224542895,25.02638744772189,483
47.718,-2.0138779496588706,3.9343932936320183,25.12925976332186,483
57.078,-2.0136874543861203,3.9220488202210335,25.23782468762827,483
66.437,-2.0126219458845878,3.9110751483449246,25.35343051218784,483
75.812,-2.0149086506624023,3.9011093110225348,25.460957889989874,483
85.14,-2.0135335217083723,3.89222466367706,25.572765291311253,483
94.562,-2.011009856357351,3.8840957683641597,25.69102508051562,483
103.906,-2.0126273938951043,3.8762004064704616,25.80361915059153,483
113.281,-2.0146604753238218,3.8692334467098877,25.918770297550264,483
122.656,-2.014158212708528,3.8628425373410393,26.038188738520095,483
131.984,-2.012158240797591,3.856537840398584,26.16594201089098,483
141.406,-2.012225911488664,3.8507384436184284,26.26823977630922,483
150.765,-2.0131398296353034,3.8450848970825504,26.38581155630663,483
160.125,-2.0137043689246115,3.8399133659801317,26.50055259605141,483
169.5,-2.013683803045065,3.834983216411398,26.613055060406637,483
178.875,-2.0110772262706695,3.830306896366672,26.737359271291673,483
188.234,-2.0110203643905136,3.8257310444893475,26.839795769429653,483
197.562,-2.0103665274836913,3.821561152080992,26.960904029295165,483
206.953,-2.013666175912294,3.8173342998113995,27.079984489982213,483
216.312,-2.0124869196817823,3.813197809936287,27.19347427421328,483
225.703,-2.012060308080362,3.8096744925492287,27.305073388017714,483
235.046,-2.0119288199190524,3.8058926283776686,27.41870229861744,483
244.468,-2.012013708557498,3.8020072939366587,27.525984166740056,483
253.796,-2.012499889205144,3.7984215834101005,27.637731274396774,483
263.156,-2.012520294504122,3.7948699143401052,27.73963526699432,483
272.515,-2.0135156052278824,3.791216918221917,27.847468633595145,483
