time_s,current_A,voltage_V,temp_C,cycle_number
0.0,0.00490119980676573,4.19916986492694,23.956923878018035,190
9.358999999999995,-0.0016311019084518821,4.198405910392988,23.960402526128668,190
19.64,-2.0122739642785357,4.004907929420898,23.986126149439514,190
28.952999999999996,-2.013298655260036,3.9892357896006363,24.044984909909903,190
38.375,-2.0137935629638375,3.976823680122919,24.129637494864582,190
47.733999999999995,-2.009983045580298,3.966445330886581,24.215773024498397,190
57.108999999999995,-2.012926074681124,3.957326646637424,24.314222671108254,190
66.422,-2.0129594808528455,3.949098699654246,24.411490999064647,190
75.75,-2.0133095068393794,3.9417363547711104,24.516134318228726,190
85.156,-2.0143920235610824,3.934983615854423,24.61044799063997,190
94.562,-2.013418062102231,3.928745258334834,24.717268888736253,190
103.953,-2.012735954550149,3.9226581219724665,24.814764276446866,190
113.34299999999999,-2.0129841560108943,3.917170082080572,24.921586538161222,190
122.734,-2.013411931096017,3.911766686520234,25.032264872686326,190
132.093,-2.013507949142903,3.9069439610431282,25.13214535830552,190
141.437,-2.015951120380278,3.902072424290571,25.235800991466522,190
150.859,-2.0112920408591592,3.897406740459172,25.339303876414682,190
160.187,-2.013001543770989,3.8931071254780276,25.44109066488558,190
169.531,-2.0129943219296558,3.888807759234998,25.535528532178244,190
178.906,-2.0138679792881593,3.8847684864198646,25.630378872487043,190
188.265,-2.0136704275690938,3.8807526851107346,25.741475805701697,190
197.656,-2.0112174739020947,3.8767105393193972,25.838796632377402,190
207.0,-2.0109730007379625,3.87294099856139,25.934307966844884,190
216.343,-2.0139449606388204,3.8695345707187907,26.0397663592252,190
225.687,-2.011662597074465,3.865989651732879,26.126267249907247,190
235.047,-2.014037916791864,3.8625440974715977,26.222428729942685,190
244.468,-2.013293073399157,3.8593132510667876,26.323883166322698,190
253.843,-2.012497207138758,3.855909331680988,26.420614968070574,190
263.172,-2.0140285457240212,3.8527311372650765,26.531719924755347,190
272.547,-2.012087149040412,3.8493675881088296,26.616541932802974,190
281.937,-2.010324142572115,3.8463947400102967,26.721448438993008,190
291.281,-2.010578434763324,3.843598982599796,26.804881798512312,190
300.609,-2.0132427598957783,3.840701278326519,26.88448853608388,190
310.031,-2.0131754118259106,3.837867133906809,26.993980700209274,190
319.406,-2.014406447274036,3.8349916522649847,27.086533909928644,190
328.765,-2.011555471061967,3.832323710948368,27.177988338684578,190
338.109,-2.012399755174018,3.8294480070115164,27.276308316606528,190
347.547,-2.010558149074675,3.826794174661231,27.35587341294636,190
356.906,-2.0117427933907477,3.8243020091915083,27.46785592220149,190
366.281,-2.014771429000235,3.821433117634321,27.553159761831854,190
375.625,-2.014216404134237,3.8186194939850213,27.62902595324597,190
384.984,-2.0142398321535158,3.8160465024867976,27.710349896452392,190
394.359,-2.013332078579592,3.8131340187666427,27.81038967504847,190
403.734,-2.0125771736444165,3.8104511095644322,27.907150653560763,190
413.125,-2.013581529708566,3.8076437991985737,27.987103093787514,190
422.453,-2.014307714381642,3.8047523182402174,28.07101700330026,190
431.875,-2.011991395440177,3.8017644472107537,28.157304547579415,190
441.203,-2.0131099937449917,3.7989090221722153,28.227118040690808,190
450.578,-2.012209575306436,3.7957835650491893,28.313751710054714,190
459.953,-2.0136682591528583,3.792862306492978,28.41280566411257,190
469.328,-2.0127387828377183,3.7899262308566413,28.505922814691687,190
478.687,-2.0131925007047236,3.7868563114842964,28.58042414202016,190
488.062,-2.0156505583413296,3.7836654167850017,28.68862043992996,190
