time_s,current_A,voltage_V,temp_C,cycle_number
0.0,-0.007980866803888688,4.188298524761055,24.524796959348127,10
16.719,0.001701454824503414,4.187384730878918,24.518700434435164,10
35.656000000000006,-2.014019861370936,3.9822532412919243,24.57162427153735,10
53.859,-2.011235391198245,3.960321144184767,24.716235939266358,10
72.0,-2.0110860561368398,3.9442811489705405,24.891964333669396,10
90.156,-2.0122195552860878,3.9306753338602567,25.073906657411655,10
108.35900000000001,-2.0104932521488794,3.9193974276623957,25.258978776244895,10
126.563,-2.0137552773441834,3.909048879223345,25.445991939943404,10
144.625,-2.009433737536627,3.8999642487810453,25.63034725632627,10
162.844,-2.014929315657982,3.8913541664286635,25.81693444116027,10
181.031,-2.01129673445108,3.8837412950190258,25.99676057619891,10
199.281,-2.012134253870714,3.8763488415618177,26.180515104188505,10
217.5,-2.0118840174449377,3.8693664224355477,26.350295841986593,10
235.656,-2.01103460265093,3.8627711986873603,26.531796615205977,10
253.75,-2.0125624866604084,3.856612488759602,26.690439325452786,10
271.875,-2.012534002169161,3.850264264067496,26.84864803698428,10
290.0,-2.0160800321537597,3.844401326345107,27.001606112587424,10
308.219,-2.0140219149966505,3.83875383892435,27.179479973622463,10
326.438,-2.012702681867804,3.833439830672254,27.335873853168632,10
344.547,-2.0126835150384452,3.8278649234303805,27.49439925858794,10
362.766,-2.012207455263047,3.822971012118187,27.64664298570955,10
381.0,-2.0148340357745678,3.8179792425838035,27.80576303869982,10
399.188,-2.0131704925018488,3.812711278890184,27.94740130364822,10
417.328,-2.015284927259134,3.8078136378562517,28.09697564251948,10
435.578,-2.0136744234129855,3.8027842918388948,28.250171750272706,10
453.734,-2.0152614953832426,3.797635397991282,28.385097309457638,10
471.891,-2.012722174599715,3.792719550964129,28.52668116440828,10
490.078,-2.0137085598205684,3.7875705574797354,28.65676084248305,10
508.266,-2.0131609481704147,3.7824818195401972,28.795144664264704,10
526.469,-2.010251406972002,3.7773689424930392,28.909417573696143,10
544.594,-2.0118676246487497,3.7728461320746502,29.026887578753158,10
562.813,-2.0122326587163397,3.767863871607626,29.137973431324912,10
581.047,-2.010612629122539,3.7634246081083966,29.231449280346535,10
599.328,-2.0123660782677075,3.758790670804065,29.33586798925089,10
617.609,-2.0121736928905407,3.7543891723448577,29.426011590174667,10
635.766,-2.016121653898772,3.7496645432087363,29.50544792050367,10
653.953,-2.0134563837057553,3.7454774555065047,29.582136611016505,10
672.266,-2.0115913518198814,3.741339209032842,29.66064944161928,10
690.484,-2.0140844093570562,3.7371916873173237,29.731702176200393,10
708.906,-2.012727718296181,3.7330352448573456,29.789164196195706,10
727.172,-2.0128443911639486,3.728919598607099,29.83658254568132,10
745.469,-2.0141412114151507,3.724991540506076,29.880290679489125,10
763.703,-2.0104983990628784,3.7208032762290983,29.938106036535896,10
781.969,-2.013958871125807,3.7168343721948633,29.975399819467757,10
800.406,-2.012379853259433,3.712856765966265,30.03133181869907,10
818.734,-2.0102777601435045,3.709022948890028,30.07998304339504,10
837.031,-2.00955056493442,3.70507004860608,30.11732637810964,10
855.281,-2.017425579158831,3.701377121522842,30.16357878088985,10
873.594,-2.0130265186874565,3.6971390350431252,30.2072575459396,10
892.031,-2.0103698589264183,3.693462301327325,30.25096083597445,10
910.266,-2.0137172320701024,3.6893940343517424,30.29698266145666,10
928.609,-2.0161997232856725,3.685638738893264,30.344419301231554,10
946.891,-2.0142592257499055,3.6821550674442514,30.393422339120868,10
965.109,-2.0138409336986904,3.6782964739665696,30.44243257882279,10
983.5,-2.012358378311289,3.674595843999423,30.48162062277866,10
1001.875,-2.011530157748124,3.670727947978559,30.531443931498288,10
1020.266,-2.013411350232464,3.6669727600396946,30.581601433997072,10
1038.625,-2.0135390904900277,3.6635385559580915,30.637142118309086,10
1056.953,-2.009754631872149,3.6600651728787565,30.67953713373845,10
1075.25,-2.0117725551735868,3.6563299003327137,30.732186937581286,10
1093.563,-2.0124950338704544,3.652803874205288,30.78329378885864,10
1111.922,-2.011069984133875,3.6493950696587034,30.842956450188886,10
1130.297,-2.011514212821536,3.645754894767085,30.88364995281561,10
1148.688,-2.0107360589013092,3.6424847622558634,30.945131121129318,10
1167.031,-2.0159169157898043,3.6385707277660853,30.99646271998519,10
1185.531,-2.0113086987736226,3.6354548439859076,31.054815660392872,10
1203.813,-2.0128667960294977,3.632111685393087,31.097933051869607,10
1222.188,-2.014304600382197,3.628810517743374,31.143710149894513,10
1240.516,-2.0134978743820526,3.625217928444189,31.20676720857422,10
1258.844,-2.014563523718643,3.621919155623101,31.26246176433024,10
1277.203,-2.012049098916743,3.618776037715896,31.307744084396727,10
1295.656,-2.0130130667250627,3.6154349835127912,31.357627907188967,10
1314.141,-2.0121443421729297,3.612152746421144,31.418772488409346,10
1332.656,-2.0114463240067213,3.6089924253614005,31.479497292774674,10
1351.219,-2.011357791582558,3.6058189281774404,31.519753255645732,10
1369.625,-2.011855359097044,3.602534427187283,31.57066097963373,10
1388.094,-2.012982980520881,3.599406524927916,31.619925253375655,10
1406.578,-2.0125753132452058,3.5961032966023034,31.67021176573008,10
1425.109,-2.014066066047464,3.5931738852575705,31.7151153551115,10
1443.656,-2.014724927439975,3.5900651764443836,31.75710399516742,10
1462.094,-2.010628740516097,3.5869903703102124,31.813312898117353,10
1480.531,-2.0124419566258216,3.5840728563283055,31.85795013007546,10
1498.984,-2.012402992240237,3.5808974900338586,31.912035776266414,10
1517.516,-2.013846214023827,3.5778556882311667,31.959035235601974,10
1536.047,-2.01307853506919,3.575043814369224,32.01158923800677,10
1554.609,-2.012844019472138,3.5720492598737104,32.05284889178359,10
1573.203,-2.012009948530142,3.5691642286853655,32.09834180810779,10
1591.719,-2.0126882130503727,3.566310605654541,32.156252411892886,10
1610.313,-2.0104157293930016,3.563524299627147,32.18956791916911,10
1628.813,-2.01427313690081,3.5606049976721716,32.254073923619444,10
1647.406,-2.0122308308347296,3.5577663566059177,32.30162029552792,10
1665.969,-2.0112927373880813,3.555133773198577,32.340564082016265,10
1684.438,-2.015062823335976,3.5525333932577263,32.37863570172446,10
1703.094,-2.0119914811403725,3.5496779009199737,32.43744368760717,10
1721.625,-2.013024833616356,3.547227268914793,32.47594729758775,10
1740.375,-2.01292514914777,3.544540494463924,32.521472807725694,10
1759.063,-2.0125813409241258,3.5419169735167775,32.56457621806349,10
1777.719,-2.0141240666097615,3.5392893269609877,32.61221564696936,10
1796.563,-2.012226894498717,3.536835601724996,32.661640913780786,10
1815.281,-2.009142681690407,3.534575490633618,32.68739827812444,10
1833.984,-2.009918550269947,3.5320030711071886,32.736831363364296,10
1852.703,-2.0140344007574824,3.5296961155678583,32.77746615394555,10
1871.438,-2.0145841713749175,3.5274842688804675,32.820795257697064,10
1890.234,-2.0126020423478916,3.5250876132038957,32.863407957546414,10
1908.891,-2.012475959771307,3.5228024467751875,32.908913162645526,10
1927.719,-2.013798588142089,3.5207713597542876,32.95941869060628,10
1946.469,-2.0137838950191216,3.5184910412017643,33.00137547720171,10
1965.219,-2.0134889916345844,3.516370321464422,33.04693422746988,10
1984.078,-2.0118647818048,3.514312839118245,33.08613060587477,10
2002.891,-2.0132825102845646,3.512114803716868,33.13858152045672,10
2021.781,-2.012529996231701,3.510383250145556,33.18771197524138,10
2040.516,-2.0127328760468317,3.5082443957539895,33.22548071525906,10
2059.344,-2.0145668414083087,3.506292295421074,33.26905887708629,10
2078.078,-2.0119922285844756,3.504452947000871,33.316769661296135,10
2096.906,-2.01318678392952,3.5025787636614116,33.37383031224654,10
2115.672,-2.0128309200735464,3.5005680288774976,33.413442528750465,10
2134.516,-2.0131405736407273,3.4987213170349247,33.45634780888937,10
2153.484,-2.0123824016642646,3.496774107898058,33.500815228267385,10
2172.234,-2.013014241798527,3.4948557804606497,33.5609781164404,10
2191.156,-2.010294781402678,3.4930568263306436,33.60597448596613,10
2210.047,-2.012366289805009,3.491257590798947,33.64319642181963,10
2228.953,-2.011536392326431,3.4893973795621296,33.70701123271474,10
2247.766,-2.0120530272653783,3.4876032537044885,33.761396480093744,10
2266.672,-2.009706933866818,3.4855887565450754,33.80784203331646,10
