time_s,current_A,voltage_V,temp_C,cycle_number
0.0,-0.0017540301662326099,4.188186735991303,24.734266163954402,6
16.796999999999997,-0.0017916477486935784,4.187198338393574,24.74050014862512,6
35.766,-2.0154790713090716,3.979994937998008,24.79144997841632,6
53.891,-2.014815022400408,3.9581703138873623,24.942959643592612,6
72.094,-2.0118933598456707,3.941673281178533,25.11639958062214,6
90.187,-2.012895262768135,3.9279377403986273,25.310700260959035,6
108.328,-2.010476134712673,3.916192435938227,25.49941825596007,6
126.60900000000001,-2.0138040033324214,3.9057271042294768,25.681384079923447,6
144.828,-2.0120961764422347,3.896625989238789,25.87532876901502,6
163.062,-2.0139499740325015,3.888362748667509,26.054085386660148,6
181.25,-2.0112441810515533,3.8804940845963714,26.25029468632708,6
199.406,-2.0134146335113687,3.8729690023295706,26.417357184591708,6
217.453,-2.0108745998223396,3.8662106858035417,26.608407055344145,6
235.516,-2.0109324451538138,3.8598396766628675,26.7641065350255,6
253.797,-2.0141750693115834,3.8531058907528295,26.938371861490122,6
271.937,-2.012952680508616,3.8470598546237054,27.106312546600286,6
290.109,-2.0137003380061302,3.841201565168384,27.271887082429263,6
308.25,-2.013102399910366,3.8355360702040278,27.425828096797535,6
326.375,-2.015202045874104,3.830198682603798,27.580183261015016,6
344.562,-2.0141384780542704,3.8248940498522264,27.7345888898554,6
362.719,-2.010707524728949,3.8197418638496705,27.89458028192412,6
380.844,-2.0097284417630688,3.8147591758239594,28.043425649751754,6
399.078,-2.0107531089067914,3.809641885731709,28.20259015591819,6
417.234,-2.0148067791648288,3.804723753615951,28.34071748499879,6
435.437,-2.014408748500625,3.799599541610727,28.485954964051782,6
453.641,-2.0128046522113276,3.79475745583299,28.626247827544667,6
471.844,-2.012700430268208,3.7896573354061784,28.77007099217026,6
490.062,-2.0140821085657903,3.7847833429822617,28.898911460944387,6
508.281,-2.013576367645516,3.779883374483821,29.033887414219944,6
526.516,-2.013265550692229,3.7749407096056444,29.16202960787103,6
544.75,-2.0163839382328343,3.770091690608189,29.275282391508412,6
562.969,-2.0157078145684326,3.76517595543535,29.376949695871893,6
581.187,-2.0131720854178923,3.76061803708445,29.477798518277677,6
599.359,-2.0073522551199883,3.7563819967514243,29.578115030322206,6
617.547,-2.014169790323966,3.7516454473268683,29.66518040625879,6
635.719,-2.012438978021065,3.7473488128088985,29.761530115206416,6
654.078,-2.013335890612591,3.743163435262585,29.84630208044819,6
672.359,-2.0135671631379353,3.73887883946505,29.922021216853242,6
690.562,-2.012256852899528,3.734787643268632,29.97023163101537,6
709.0,-2.0116907008141713,3.7307647990979254,30.032376238960637,6
727.172,-2.01364485474958,3.726726242837859,30.098357030653467,6
745.453,-2.0128471458023904,3.722891659875935,30.14957301228542,6
763.672,-2.013634474182374,3.7189325445951904,30.20295445760122,6
781.937,-2.0103056734653304,3.7145862202280457,30.250167493261262,6
800.312,-2.0132225373223154,3.710884548494766,30.299159443382354,6
818.641,-2.0128009133346927,3.7068992814490564,30.344831139949875,6
836.969,-2.0102414445847385,3.702824326693804,30.391214173565697,6
855.344,-2.012633158603674,3.6990982696728345,30.426221283536094,6
873.734,-2.008637652109952,3.695096498431574,30.477010075001104,6
892.125,-2.015833988847683,3.6913883114350634,30.527859958231144,6
910.344,-2.0130476314456702,3.687260600935543,30.574233593079377,6
928.641,-2.0123480260998687,3.6837239768456937,30.611193785041973,6
947.031,-2.014695410101381,3.679765989271967,30.6612876533269,6
